GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3
 "30000","Montana",7,SQINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",1266.6,1277.1,1307.3,1316.1,1331.8,1344.3,1341.4,1421.5,1472.7,1515.9,1498.7,1518.8,1518.0,1519.6,1546.8,1579.0,1629.5,1675.5,1729.4,1767.4,1777.9,1836.5,1855.1,1886.8,1930.7,1959.4,1975.0,2007.3,2090.7,2093.0,2122.1,2159.8,2222.0,2249.6,2302.3,2327.9,2358.6,2405.9,2446.3,2481.5,2535.1,2542.3,2534.0,2507.1,2486.4,2457.6,2508.0,2512.7,2656.2,2695.7,2736.2,2781.2,2878.7,2913.3,2921.1,2980.2,2961.8,2952.8,2950.1,2951.9,2986.8,3006.3,3017.4,3049.1,3077.6,3100.7,3103.2,3134.7,3161.1,3167.7,3166.1,3108.3,3158.5,3128.8,3132.8,3191.5,3243.5,3271.1,3279.5,3296.6,3308.4,3335.1,3365.4
 "30000","Montana",7,SQINC4,62,"...","  Employer contributions for government social insurance","Millions of dollars",816.0,815.7,830.1,831.9,839.4,839.8,829.3,859.6,889.3,897.5,898.7,915.2,930.6,935.9,949.3,964.7,983.2,1007.5,1029.0,1035.3,1047.9,1073.7,1079.8,1090.4,1108.3,1127.9,1140.9,1155.0,1206.5,1212.3,1238.3,1265.7,1301.7,1316.6,1342.2,1371.3,1412.5,1432.8,1440.0,1460.8,1469.6,1460.9,1464.3,1459.0,1423.5,1426.7,1436.2,1415.9,1466.0,1465.4,1462.2,1458.8,1543.3,1544.6,1554.9,1555.1,1590.3,1577.7,1571.3,1608.6,1619.4,1641.3,1641.7,1662.7,1696.0,1700.0,1715.6,1737.4,1760.2,1762.2,1753.7,1708.3,1675.2,1639.2,1629.4,1664.3,1697.7,1722.8,1732.8,1748.9,1765.8,1782.2,1802.9
 "30000","Montana",7,SQINC4,70,"..."," Proprietors' income 9/","Millions of dollars",1972.1,1978.5,2028.0,2194.2,2055.7,2055.7,2044.0,2120.1,1860.9,1926.7,1926.3,2144.4,1939.6,1955.1,1962.2,1931.1,1900.0,1859.5,1938.7,2038.2,2234.1,2328.3,2340.7,2357.2,2893.2,2914.4,2866.3,3001.1,3166.8,3278.3,3383.6,3449.8,3317.0,3329.1,3311.5,3273.9,3514.1,3405.5,3341.4,3306.0,3407.3,3390.6,3420.6,3411.0,3522.8,3243.8,3280.3,3551.4,3788.2,3986.3,4155.8,4314.2,4333.5,4389.4,4557.8,4623.9,4759.3,4719.1,4823.8,4936.9,4919.9,5046.5,5023.2,4813.8,4720.3,4959.0,4870.8,4833.7,5059.5,4907.8,4930.9,4758.7,4529.3,4497.8,4486.1,4494.6,4420.3,4466.8,4410.0,4480.6,4811.8,4897.0,4880.9
 "30000","Montana",7,SQINC4,71,"...","  Farm proprietors' income","Millions of dollars",111.4,116.2,132.1,266.8,287.1,242.9,216.7,240.9,65.4,62.9,53.8,235.4,232.2,208.4,176.8,152.5,23.1,-46.9,16.3,104.5,148.0,224.7,238.1,218.4,427.7,385.6,325.5,434.0,395.9,454.4,432.1,354.9,-11.1,-6.4,-11.8,-19.6,259.6,209.8,187.1,242.8,423.6,346.9,258.1,200.6,108.8,111.5,165.3,268.0,281.3,318.4,384.1,439.5,537.7,454.7,463.5,409.4,495.8,365.9,477.3,554.1,741.0,784.1,760.6,483.9,411.4,540.1,393.6,429.7,534.6,568.6,583.9,458.4,378.0,384.9,319.7,203.1,58.5,34.6,-47.3,-68.9,200.8,207.8,134.4
 "30000","Montana",7,SQINC4,72,"...","  Nonfarm proprietors' income","Millions of dollars",1860.8,1862.3,1895.8,1927.4,1768.5,1812.7,1827.3,1879.2,1795.5,1863.8,1872.5,1909.0,1707.4,1746.7,1785.4,1778.6,1876.8,1906.4,1922.4,1933.7,2086.1,2103.7,2102.5,2138.9,2465.5,2528.8,2540.9,2567.1,2770.8,2824.0,2951.5,3094.9,3328.1,3335.4,3323.2,3293.5,3254.5,3195.6,3154.3,3063.3,2983.6,3043.7,3162.6,3210.4,3413.9,3132.3,3114.9,3283.3,3506.9,3667.9,3771.7,3874.6,3795.9,3934.6,4094.3,4214.6,4263.4,4353.2,4346.4,4382.8,4178.9,4262.4,4262.6,4329.9,4309.0,4418.9,4477.2,4404.0,4524.9,4339.2,4347.0,4300.3,4151.4,4112.9,4166.5,4291.5,4361.7,4432.2,4457.2,4549.5,4611.0,4689.2,4746.4
 "31000","Nebraska",4,SQINC4,10,"...","Personal income (millions of dollars, seasonally adjusted)","Millions of dollars",43824.9,44826.0,45562.7,46056.1,45958.9,46684.8,47256.5,48764.8,48992.2,49707.5,50360.9,50532.8,51581.6,52126.7,51949.8,52579.9,52092.0,52632.4,53225.9,53996.8,55460.4,56130.2,56498.3,56943.8,57694.2,58358.7,58697.3,59737.9,59550.9,60466.7,60950.1,61851.4,62590.6,63709.9,63401.9,64597.5,66862.9,68139.9,68909.4,70324.8,71661.7,74024.8,72690.8,71210.2,70876.9,70942.5,70956.2,72023.1,72726.5,74609.7,75395.6,76417.2,82289.0,83019.2,83847.7,84739.0,85308.2,86368.6,85070.7,87723.8,86771.8,86852.3,86899.5,86207.2,89350.9,91942.4,92195.9,93888.9,94080.6,95407.4,96525.3,95804.7,94520.7,94724.6,94606.7,95071.2,96319.1,97544.0,97707.9,98655.2,99170.3,99751.3,100605.3
 "31000","Nebraska",4,SQINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",42332.3,43306.1,43940.5,44179.4,44543.0,45145.8,45628.1,47126.4,47727.1,48263.8,48893.5,48991.9,49711.7,50299.8,50193.0,50873.4,51216.9,51845.3,52098.7,52602.9,53006.9,53362.3,53693.2,54313.5,54738.8,55561.3,56186.2,56980.9,56598.5,57235.9,57837.4,59209.5,60897.1,61990.2,61846.9,63220.0,63961.0,65559.6,66319.9,67421.5,67987.0,70734.2,70084.1,68923.3,68502.9,68513.4,68443.6,68785.5,70343.1,71833.5,72067.0,72600.5,75569.3,76964.2,77435.7,78464.9,80573.8,81555.8,81133.7,83118.5,79707.8,79617.2,80230.8,80341.1,84082.8,85734.0,86688.6,88085.8,89053.0,90216.7,90945.2,90957.0,90205.5,90499.3,90889.5,91972.9,92561.3,93862.2,94464.6,95535.1,96235.8,97297.7,98302.4
 "31000","Nebraska",4,SQINC4,12,"..."," Farm income 2/","Millions of dollars",1492.5,1519.9,1622.2,1876.7,1415.9,1538.9,1628.5,1638.4,1265.1,1443.7,1467.5,1540.8,1869.9,1826.9,1756.8,1706.5,875.1,787.1,1127.3,1394.0,2453.5,2767.9,2805.0,2630.3,2955.3,2797.4,2511.1,2756.9,2952.4,3230.7,3112.7,2641.8,1693.5,1719.8,1555.0,1377.5,2902.0,2580.3,2589.5,2903.2,3674.7,3290.6,2606.7,2286.9,2373.9,2429.1,2512.6,3237.6,2383.4,2776.2,3328.5,3816.7,6719.7,6055.1,6412.0,6274.1,4734.4,4812.8,3937.0,4605.3,7064.0,7235.1,6668.6,5866.1,5268.1,6208.4,5507.4,5803.1,5027.5,5190.7,5580.1,4847.6,4315.1,4225.3,3717.2,3098.3,3757.8,3681.9,3243.4,3120.0,2934.5,2453.5,2302.9
 "31000","Nebraska",4,SQINC4,20,"...","Population (midperiod, persons) 3/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1824298,1828121,1831716,1834907,1837420,1840095,1843513,1847051,1850086,1853162,1856802,1860327,1862891,1865719,1869299,1873032,1876041,1879182,1882853,1886419,1889050,1891918,1895598,1899459,1902476,1905754,1909358,1912773,1915542,1918411,1921969,1925549,1928314,1931188,1934705
 "31000","Nebraska",4,SQINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39865,40812,41161,41646,44785,45117,45483,45878,46110,46606,45816,47155,46579,46552,46488,46026,47627,48927,48966,49771,49803,50429,50921,50438,49683,49705,49549,49703,50283,50846,50837,51235,51429,51653,52000
 "31000","Nebraska",4,SQINC4,35,"..."," Earnings by place of work","Millions of dollars",32727.6,33510.5,34153.0,34657.4,34694.0,35408.7,35838.0,36941.5,37042.4,37386.0,37732.8,37990.1,38878.4,39450.3,39466.3,39988.5,39451.5,39939.2,40625.7,41186.1,42284.7,43072.0,43352.3,43777.2,44753.2,45358.6,45771.7,46185.2,46153.2,46745.0,47199.3,47678.5,47859.0,48599.8,47848.0,49013.5,50584.0,51173.1,51610.8,52748.0,53281.8,53915.1,53789.4,53017.5,53028.8,52872.1,53520.4,54808.7,54762.8,56498.2,56913.0,57498.8,62391.7,62962.0,63511.6,63637.7,63794.3,64315.1,63312.1,64886.0,66322.9,66537.2,66480.7,65679.3,68242.5,70047.3,69737.4,71274.8,71110.7,71916.6,72693.6,71995.1,70362.2,70363.1,70114.0,70489.1,71243.5,72473.2,72446.5,72821.6,73029.2,73510.9,74138.6
 "31000","Nebraska",4,SQINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",3755.5,3846.7,3907.0,3913.7,3984.7,4037.7,4057.5,4164.4,4221.4,4217.8,4254.1,4274.0,4348.1,4413.5,4410.1,4477.2,4512.1,4566.9,4597.4,4619.6,4688.1,4733.5,4748.2,4798.1,4866.4,4930.5,5007.8,5022.5,5104.9,5157.8,5241.3,5378.2,5520.4,5641.6,5570.6,5734.3,5740.9,5826.0,5860.8,5960.1,5935.4,6051.7,6117.6,6070.4,6037.6,6016.7,6055.1,6112.1,6200.2,6317.5,6292.2,6264.2,5716.7,5756.1,5731.8,5726.3,5856.1,5875.7,5883.0,5979.7,6732.4,6723.7,6792.5,6794.3,7005.4,7072.1,7082.7,7234.9,7294.1,7410.5,7421.2,7429.5,7412.0,7467.5,7515.5,7644.3,7717.7,7866.3,7911.7,7966.2,8055.3,8166.3,8246.6
 "31000","Nebraska",4,SQINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",1956.3,2001.9,2029.7,2036.1,2070.1,2097.6,2108.2,2166.2,2193.5,2193.0,2208.7,2216.4,2253.8,2286.2,2281.4,2310.7,2331.9,2355.6,2370.4,2379.8,2412.7,2437.0,2447.4,2478.2,2514.4,2552.5,2594.4,2600.8,2650.0,2674.7,2711.0,2775.5,2855.1,2914.7,2875.3,2962.5,2991.2,3049.6,3072.1,3125.5,3110.1,3174.3,3217.1,3195.2,3201.3,3189.2,3202.7,3219.0,3230.2,3274.2,3254.1,3245.0,2622.2,2655.7,2654.1,2670.2,2721.3,2737.1,2748.8,2789.6,3576.3,3576.3,3617.6,3608.1,3731.5,3758.9,3755.0,3832.5,3883.2,3939.9,3941.2,3936.5,3938.8,3960.6,3975.7,4039.6,4100.4,4180.0,4201.5,4230.5,4295.9,4359.3,4400.1
 "31000","Nebraska",4,SQINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",1799.2,1844.9,1877.3,1877.5,1914.6,1940.1,1949.3,1998.2,2028.0,2024.8,2045.5,2057.6,2094.3,2127.3,2128.7,2166.5,2180.2,2211.3,2227.0,2239.8,2275.4,2296.5,2300.8,2319.9,2352.0,2378.0,2413.4,2421.8,2455.0,2483.1,2530.4,2602.7,2665.2,2726.9,2695.3,2771.9,2749.7,2776.4,2788.8,2834.5,2825.3,2877.4,2900.4,2875.3,2836.3,2827.6,2852.4,2893.2,2969.9,3043.3,3038.1,3019.2,3094.5,3100.4,3077.7,3056.2,3134.8,3138.6,3134.2,3190.1,3156.2,3147.4,3174.9,3186.2,3273.9,3313.2,3327.8,3402.4,3410.9,3470.6,3480.0,3493.0,3473.2,3507.0,3539.8,3604.6,3617.3,3686.3,3710.3,3735.7,3759.3,3807.0,3846.5
 "31000","Nebraska",4,SQINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",-689.7,-717.4,-723.3,-726.9,-777.5,-792.9,-799.8,-828.5,-862.2,-861.0,-868.9,-878.2,-856.0,-875.5,-870.6,-896.8,-883.1,-898.2,-909.4,-918.8,-925.4,-939.2,-937.7,-949.1,-924.5,-940.9,-956.4,-954.2,-926.8,-932.3,-937.4,-967.4,-846.7,-864.0,-837.0,-877.3,-915.4,-940.5,-955.5,-977.9,-952.8,-986.5,-999.4,-979.2,-963.8,-951.4,-953.8,-958.5,-891.0,-908.9,-896.4,-896.5,-950.0,-971.0,-960.6,-971.3,-982.0,-987.0,-997.3,-1027.8,-972.0,-963.8,-974.7,-965.0,-925.2,-935.3,-924.7,-962.6,-979.3,-1014.4,-1017.4,-1019.1,-1039.3,-1060.7,-1060.7,-1087.5,-1119.5,-1147.0,-1154.8,-1157.6,-1163.7,-1177.3,-1191.5
 "31000","Nebraska",4,SQINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",28282.4,28946.4,29522.7,30016.7,29931.8,30578.1,30980.7,31948.5,31958.8,32307.2,32609.8,32837.9,33674.3,34161.2,34185.5,34614.5,34056.3,34474.1,35119.0,35647.7,36671.3,37399.3,37666.4,38030.1,38962.2,39487.2,39807.5,40208.4,40121.4,40654.8,41020.6,41332.9,41492.0,42094.2,41440.3,42401.9,43927.7,44406.6,44794.5,45810.0,46393.7,46876.9,46672.4,45967.9,46027.5,45903.9,46511.4,47738.0,47671.7,49271.8,49724.4,50338.1,55725.1,56234.9,56819.2,56940.0,56956.1,57452.4,56431.8,57878.6,58618.5,58849.7,58713.4,57920.0,60311.9,62039.9,61730.0,63077.2,62837.2,63491.6,64255.0,63546.6,61910.9,61834.8,61537.8,61757.3,62406.4,63459.9,63379.9,63697.8,63810.3,64167.3,64700.5
 "31000","Nebraska",4,SQINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",10159.3,10399.7,10498.3,10400.3,10266.7,10319.0,10418.6,10916.0,11084.4,11317.7,11589.0,11448.0,11341.8,11232.2,11130.2,11017.9,10982.3,11029.3,10944.9,11109.7,11396.7,11311.7,11348.6,11393.7,11039.4,11073.4,11058.2,11613.0,11267.6,11581.3,11629.6,12138.6,12381.6,12703.1,12894.7,13159.4,13622.6,14383.6,14688.7,14919.7,15485.1,15396.7,15505.4,14962.5,14172.9,13760.3,13355.6,13116.5,13350.1,13550.6,13689.8,14079.0,14509.6,14727.7,14947.3,15621.1,16287.7,16721.3,16456.5,17551.8,15779.2,15688.2,15832.3,15993.9,16516.2,17106.2,17526.6,17770.6,17961.6,18468.0,18742.2,18681.8,18757.3,18903.9,19017.4,19196.5,19576.5,19635.8,19706.2,20165.0,20317.9,20484.3,20659.4
 "31000","Nebraska",4,SQINC4,47,"..."," Plus: Personal current transfer receipts","Millions of dollars",5383.1,5479.9,5541.7,5639.1,5760.4,5787.7,5857.2,5900.3,5949.0,6082.7,6162.1,6246.9,6565.5,6733.3,6634.1,6947.6,7053.3,7129.1,7162.1,7239.5,7392.5,7419.1,7483.3,7520.0,7692.5,7798.1,7831.6,7916.4,8161.9,8230.5,8299.9,8379.8,8717.0,8912.6,9066.9,9036.2,9312.6,9349.7,9426.1,9595.1,9782.9,11751.3,10512.9,10279.9,10676.6,11278.3,11089.2,11168.6,11704.8,11787.3,11981.4,12000.0,12054.3,12056.6,12081.1,12177.9,12064.4,12194.9,12182.5,12293.5,12374.1,12314.4,12353.7,12293.3,12522.8,12796.4,12939.3,13041.1,13281.7,13447.8,13528.1,13576.3,13852.5,13985.9,14051.4,14117.4,14336.2,14448.3,14621.8,14792.3,15042.2,15099.7,15245.4
 "31000","Nebraska",4,SQINC4,50,"..."," Wages and salaries","Millions of dollars",23326.0,23912.5,24305.4,24458.6,24854.1,25254.4,25472.4,26302.8,26837.2,26879.5,27129.8,27208.9,27642.2,28020.0,27963.3,28366.4,28417.5,28800.8,29022.7,29155.2,29445.1,29794.9,29970.7,30424.0,30570.4,31125.3,31680.8,31721.5,31887.2,32129.9,32539.8,33246.7,33796.8,34389.6,33927.6,35059.0,35337.7,36114.2,36442.4,37192.5,36939.4,37668.4,38111.9,37694.0,37131.0,36890.7,36957.3,37182.6,36843.6,37660.4,37669.3,37768.2,38149.9,38675.1,38696.9,38755.3,39917.7,40148.0,40409.4,41394.0,41366.5,41314.1,41716.0,41667.0,42853.7,43218.2,43284.2,44349.0,44928.3,45780.0,46041.7,46258.8,46184.0,46634.4,46922.3,47670.0,47672.9,48439.6,48646.4,48954.8,49226.3,49945.9,50477.8
 "31000","Nebraska",4,SQINC4,60,"..."," Supplements to wages and salaries","Millions of dollars",5063.0,5201.5,5287.0,5310.2,5390.2,5495.6,5564.7,5735.0,5833.6,5887.9,5952.6,6011.5,6120.4,6273.2,6332.9,6513.8,6635.5,6772.2,6885.4,7008.6,7132.4,7223.8,7257.5,7350.3,7481.3,7598.5,7738.2,7825.9,8003.0,8096.6,8172.4,8318.9,8308.6,8426.2,8310.0,8518.6,8526.1,8712.5,8822.6,8968.6,8860.7,9061.6,9178.7,9149.9,9304.9,9236.3,9253.9,9230.1,9164.5,9185.8,9075.8,9061.6,9165.7,9332.2,9372.1,9627.4,9928.6,10142.9,10207.0,10281.8,10132.3,10107.6,10236.6,10345.2,10690.0,10918.8,10886.5,10991.7,10807.7,10859.0,10839.0,10912.7,11063.8,11251.0,11393.5,11616.9,11624.6,11835.0,11871.8,11947.1,11958.9,12118.8,12222.3
 "31000","Nebraska",4,SQINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",3263.8,3356.6,3409.7,3432.7,3475.6,3555.5,3615.4,3736.8,3805.6,3863.2,3907.1,3953.9,4026.1,4145.8,4204.2,4347.3,4455.3,4560.9,4658.5,4768.8,4857.0,4927.4,4956.7,5030.4,5129.3,5220.5,5324.9,5404.2,5548.1,5613.4,5642.0,5716.2,5643.3,5699.3,5614.7,5746.7,5776.3,5936.2,6033.8,6134.1,6035.4,6184.2,6278.2,6274.6,6468.6,6408.7,6401.5,6336.9,6194.6,6142.5,6037.7,6042.4,6071.3,6231.8,6294.4,6571.2,6793.8,7004.3,7072.8,7091.7,6976.2,6960.2,7061.7,7159.1,7416.1,7605.5,7558.8,7589.3,7396.7,7388.4,7359.1,7419.7,7590.6,7744.1,7853.7,8012.3,8007.4,8148.7,8161.5,8211.4,8199.6,8311.8,8375.9
 "31000","Nebraska",4,SQINC4,62,"...","  Employer contributions for government social insurance","Millions of dollars",1799.2,1844.9,1877.3,1877.5,1914.6,1940.1,1949.3,1998.2,2028.0,2024.8,2045.5,2057.6,2094.3,2127.3,2128.7,2166.5,2180.2,2211.3,2227.0,2239.8,2275.4,2296.5,2300.8,2319.9,2352.0,2378.0,2413.4,2421.8,2455.0,2483.1,2530.4,2602.7,2665.2,2726.9,2695.3,2771.9,2749.7,2776.4,2788.8,2834.5,2825.3,2877.4,2900.4,2875.3,2836.3,2827.6,2852.4,2893.2,2969.9,3043.3,3038.1,3019.2,3094.5,3100.4,3077.7,3056.2,3134.8,3138.6,3134.2,3190.1,3156.2,3147.4,3174.9,3186.2,3273.9,3313.2,3327.8,3402.4,3410.9,3470.6,3480.0,3493.0,3473.2,3507.0,3539.8,3604.6,3617.3,3686.3,3710.3,3735.7,3759.3,3807.0,3846.5
 "31000","Nebraska",4,SQINC4,70,"..."," Proprietors' income 9/","Millions of dollars",4338.6,4396.5,4560.6,4888.5,4449.8,4658.7,4800.9,4903.7,4371.6,4618.5,4650.4,4769.6,5115.8,5157.1,5170.1,5108.4,4398.5,4366.2,4717.6,5022.3,5707.2,6053.3,6124.1,6003.0,6701.5,6634.8,6352.7,6637.7,6263.0,6518.5,6487.1,6112.8,5753.6,5784.0,5610.3,5435.9,6720.3,6346.4,6345.8,6586.9,7481.8,7185.1,6498.8,6173.7,6593.0,6745.0,7309.2,8396.0,8754.7,9652.0,10167.9,10669.0,15076.1,14954.7,15442.5,15254.9,13947.9,14024.2,12695.7,13210.2,14824.1,15115.6,14528.0,13667.1,14698.9,15910.4,15566.7,15934.0,15374.7,15277.5,15812.8,14823.7,13114.4,12477.7,11798.2,11202.2,11946.0,12198.6,11928.3,11919.8,11844.0,11446.2,11438.4
 "31000","Nebraska",4,SQINC4,71,"...","  Farm proprietors' income","Millions of dollars",1180.6,1194.1,1291.4,1549.0,1100.6,1234.2,1326.3,1330.9,943.5,1107.0,1115.1,1173.9,1484.0,1435.4,1361.6,1309.4,506.9,420.5,763.4,1034.3,2021.2,2337.0,2370.3,2186.2,2557.0,2389.5,2097.1,2340.3,2579.2,2859.7,2745.4,2279.8,1303.2,1328.9,1156.3,963.2,2436.7,2098.3,2098.8,2412.3,3178.6,2799.3,2117.1,1795.7,1875.6,1928.7,2012.7,2741.0,1911.8,2313.6,2877.5,3380.0,6241.9,5579.6,5921.8,5751.7,4239.1,4288.1,3396.6,4063.2,6546.4,6723.6,6157.9,5351.2,4734.5,5671.2,4972.8,5277.5,4424.1,4596.7,4986.6,4246.1,3748.7,3648.2,3134.0,2513.1,3163.3,3087.4,2646.6,2518.7,2328.3,1842.9,1687.9
 "31000","Nebraska",4,SQINC4,72,"...","  Nonfarm proprietors' income","Millions of dollars",3158.0,3202.4,3269.2,3339.5,3349.2,3424.5,3474.6,3572.8,3428.2,3511.5,3535.3,3595.8,3631.8,3721.6,3808.5,3798.9,3891.6,3945.7,3954.2,3988.0,3686.1,3716.2,3753.9,3816.8,4144.5,4245.3,4255.5,4297.5,3683.8,3658.7,3741.7,3833.1,4450.4,4455.0,4454.1,4472.7,4283.6,4248.1,4247.0,4174.6,4303.2,4385.8,4381.6,4378.0,4717.4,4816.4,5296.5,5654.9,6842.9,7338.4,7290.4,7289.0,8834.2,9375.1,9520.7,9503.2,9708.8,9736.1,9299.0,9147.0,8277.6,8391.9,8370.1,8315.9,9964.4,10239.2,10594.0,10656.6,10950.6,10680.8,10826.2,10577.6,9365.7,8829.4,8664.3,8689.1,8782.8,9111.2,9281.7,9401.1,9515.7,9603.3,9750.5
 "32000","Nevada",8,SQINC4,10,"...","Personal income (millions of dollars, seasonally adjusted)","Millions of dollars",52599.9,53853.7,55227.5,56418.4,57720.3,58311.7,58949.9,60560.0,62754.8,64392.4,65309.5,65848.6,67341.0,68466.7,68445.4,67892.3,68920.8,69625.0,70047.7,71311.7,72108.7,73317.9,75451.9,77403.2,79260.4,81596.4,83900.3,87255.5,90090.3,93562.2,93903.1,95759.6,98903.6,100277.4,100361.4,101982.3,103064.8,104106.3,104516.7,106133.8,103511.4,104444.8,102591.6,100504.0,97657.3,97807.8,97086.1,97626.4,99124.3,100985.6,102088.1,102622.9,104400.4,105274.7,105490.7,105575.8,108073.2,108997.8,108303.8,112408.2,108461.7,109226.4,110249.4,111667.8,113862.8,116268.2,118469.0,121089.9,124107.2,126885.5,127831.1,128895.9,128403.9,129385.8,132940.2,132297.4,135961.1,137236.6,139399.0,140949.0,144248.3,144961.2,147161.5
 "32000","Nevada",8,SQINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",52512.0,53770.1,55146.0,56332.0,57633.5,58235.1,58878.1,60490.5,62666.6,64293.0,65209.2,65734.9,67228.7,68356.5,68330.9,67772.7,68840.2,69550.4,69956.8,71210.9,72025.8,73228.2,75359.4,77311.2,79133.7,81471.5,83783.7,87133.4,89954.3,93426.9,93772.7,95639.4,98782.9,100154.7,100235.4,101853.6,102966.2,104018.0,104429.9,106040.8,103353.1,104292.1,102460.5,100378.5,97545.3,97695.2,96968.8,97492.1,99004.9,100851.0,101941.1,102472.4,104196.7,105082.4,105287.6,105374.8,107959.7,108893.0,108194.7,112306.0,108368.7,109109.6,110130.8,111561.0,113663.9,116038.9,118237.4,120849.4,123943.6,126715.8,127648.3,128761.4,128310.6,129296.2,132863.2,132237.8,135866.1,137136.3,139317.6,140875.6,144178.2,144892.6,147111.1
 "32000","Nevada",8,SQINC4,12,"..."," Farm income 2/","Millions of dollars",87.9,83.6,81.5,86.3,86.8,76.6,71.7,69.5,88.2,99.5,100.3,113.7,112.3,110.3,114.5,119.7,80.6,74.6,90.9,100.8,82.9,89.7,92.5,92.0,126.8,124.9,116.6,122.1,136.0,135.3,130.4,120.1,120.7,122.7,126.0,128.7,98.6,88.3,86.8,92.9,158.4,152.7,131.1,125.5,112.0,112.6,117.3,134.3,119.4,134.6,147.0,150.5,203.7,192.3,203.1,201.1,113.5,104.8,109.1,102.2,92.9,116.8,118.6,106.7,198.9,229.3,231.6,240.4,163.6,169.7,182.8,134.5,93.3,89.6,77.0,59.6,95.0,100.3,81.4,73.4,70.1,68.6,50.3
 "32000","Nevada",8,SQINC4,20,"...","Population (midperiod, persons) 3/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2698402,2701699,2705163,2709482,2712878,2716225,2722827,2731797,2740061,2748155,2757259,2766449,2774346,2782273,2792547,2804447,2815329,2826123,2838723,2852216,2864424,2876680,2890556,2905170,2918587,2932186,2947014,2962215,2976421,2990609,3005899,3021201,3035528,3049976,3065468
 "32000","Nevada",8,SQINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36734,37379,37738,37875,38483,38758,38743,38647,39442,39662,39280,40633,39094,39258,39480,39818,40444,41141,41733,42455,43327,44108,44224,44368,43995,44126,45110,44662,45679,45889,46375,46653,47520,47529,48006
